age,education,housing,contact_cellular,month,day_of_week,duration,campaign,pdays,previous,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y,job_blue_collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self_employed,job_services,job_student,job_technician,job_unemployed,marital_married,marital_single,loan_unknown,loan_yes
43.0,6,0,1,4,1,2.392696953259666,0.47712125471966244,0,1,-0.1,93.444,-41.8,1.405,5099.1,no,False,False,False,True,False,False,False,False,False,False,True,False,False,False
31.0,1,0,1,8,2,2.113943352306837,0.9030899869919435,0,0,1.4,93.444,-36.1,4.966,5228.1,no,False,False,True,False,False,False,False,False,False,False,True,False,False,True
28.0,6,1,0,5,2,3.079904467666721,0.47712125471966244,0,0,1.1,93.994,-36.4,4.857,5191.0,yes,False,False,False,False,False,False,False,False,False,False,False,True,False,True
54.0,6,1,1,4,5,2.0718820073061255,0.47712125471966244,0,0,-1.8,93.075,-47.1,1.479,5099.1,yes,False,False,True,False,False,False,False,False,False,False,True,False,False,False
55.0,1,0,0,6,4,2.167317334748176,0.47712125471966244,0,0,-0.1,93.444,-41.8,4.958,5228.1,no,True,False,False,False,False,False,False,False,False,False,True,False,False,False
40.0,2,1,1,11,3,3.024485667699167,0.47712125471966244,0,0,-0.1,93.2,-42.0,4.12,5195.8,yes,True,False,False,False,False,False,False,False,False,False,True,False,False,False
43.0,6,1,1,8,3,1.5563025007672873,1.0791812460476249,0,0,1.4,93.444,-36.1,4.964,5228.1,no,False,False,False,False,False,False,False,False,False,False,True,False,False,False
36.0,6,0,1,8,2,2.413299764081252,0.8450980400142568,0,0,1.4,93.444,-36.1,4.965,5228.1,no,False,False,False,False,False,False,False,False,True,False,True,False,False,False
27.0,6,0,1,7,1,2.7307822756663893,0.47712125471966244,0,0,-1.7,94.215,-40.3,0.827,4991.6,yes,False,False,False,False,False,False,False,False,False,False,False,True,False,True
30.0,6,1,0,6,3,2.4216039268698313,0.47712125471966244,0,1,-1.7,94.055,-39.8,0.767,4991.6,yes,False,False,False,False,False,False,False,False,True,False,False,True,False,False
28.0,3,1,1,3,2,1.9867717342662448,0.6020599913279624,0,0,-1.8,92.843,-50.0,1.799,5099.1,yes,False,False,False,False,False,False,False,True,False,False,False,True,False,False
45.0,6,1,1,9,2,1.7481880270062005,0.9030899869919435,0,1,-3.4,92.379,-29.8,0.819,5017.5,no,False,False,False,False,False,False,False,False,False,False,True,False,True,False
29.0,5,1,1,11,5,1.6434526764861874,0.47712125471966244,0,0,-0.1,93.2,-42.0,4.021,5195.8,no,False,False,False,False,False,False,True,False,False,False,False,True,False,False
34.0,3,0,0,5,2,2.869818207979328,0.47712125471966244,0,0,1.1,93.994,-36.4,4.857,5191.0,yes,True,False,False,False,False,False,False,False,False,False,True,False,False,False
49.0,5,0,0,6,5,1.0,1.1760912590556813,0,0,1.4,94.465,-41.8,4.959,5228.1,no,False,False,False,True,False,False,False,False,False,False,True,False,False,False
52.0,5,1,1,8,2,2.783903579272735,0.8450980400142568,0,0,1.4,93.444,-36.1,4.963,5228.1,no,False,False,False,False,False,False,True,False,False,False,True,False,False,False
78.0,4,0,1,11,5,2.505149978319906,0.6020599913279624,0,1,-3.4,92.649,-30.1,0.718,5017.5,yes,False,False,False,False,True,False,False,False,False,False,True,False,False,False
34.0,6,1,1,8,4,1.0413926851582251,0.47712125471966244,0,0,1.4,93.444,-36.1,4.964,5228.1,no,False,False,False,False,False,False,False,False,True,False,True,False,False,False
38.0,2,0,0,5,1,2.250420002308894,0.6989700043360189,0,0,1.1,93.994,-36.4,4.857,5191.0,no,True,False,False,False,False,False,False,False,False,False,True,False,False,False
43.0,4,0,1,5,2,2.2174839442139063,0.6020599913279624,1,1,-1.8,93.876,-40.0,0.668,5008.7,yes,False,False,False,False,False,False,False,False,True,False,False,True,False,False
54.0,6,1,1,8,5,2.514547752660286,0.6989700043360189,0,0,-2.9,92.201,-31.4,0.869,5076.2,yes,False,False,False,False,False,False,False,False,False,False,True,False,False,False
31.0,4,0,1,7,4,2.6884198220027105,0.47712125471966244,0,0,-0.1,93.444,-41.8,4.963,5228.1,yes,False,False,False,False,False,False,False,False,True,False,True,False,False,True
48.0,2,0,0,5,3,1.3617278360175928,0.9030899869919435,0,0,-1.8,92.893,-46.2,1.334,5099.1,no,True,False,False,False,False,False,False,False,False,False,True,False,False,False
76.0,6,0,1,8,4,2.103803720955957,0.47712125471966244,0,1,-1.7,94.027,-38.3,0.899,4991.6,no,False,False,False,False,True,False,False,False,False,False,True,False,False,False
55.0,5,0,0,7,3,2.361727836017593,0.47712125471966244,1,1,-0.1,93.444,-41.8,0.802,4991.6,yes,False,False,False,False,False,False,False,False,False,False,True,False,False,False
26.0,1,1,0,6,1,1.6232492903979006,0.47712125471966244,0,0,1.4,94.465,-41.8,4.96,5228.1,no,True,False,False,False,False,False,False,False,False,False,False,True,False,True
54.0,1,1,1,4,5,2.924795995797912,0.6989700043360189,0,0,-1.8,93.075,-47.1,1.405,5099.1,yes,False,False,False,False,True,False,False,False,False,False,True,False,False,False
35.0,6,0,1,11,2,2.9537596917332287,0.47712125471966244,0,0,-0.1,93.2,-42.0,4.153,5195.8,yes,False,False,False,False,False,False,False,False,False,False,False,True,False,False
33.0,6,1,1,8,3,2.2405492482826,0.47712125471966244,1,1,-2.9,92.201,-31.4,0.854,5076.2,yes,False,False,False,False,False,False,False,False,False,False,False,True,False,False
35.0,6,0,1,10,4,2.537819095073274,0.47712125471966244,1,1,-3.4,92.431,-26.9,0.733,5017.5,yes,False,False,False,False,False,False,False,False,False,True,True,False,False,False
31.0,5,1,0,5,5,2.4578818967339924,0.47712125471966244,0,0,1.1,93.994,-36.4,4.855,5191.0,no,False,False,False,False,False,False,False,False,False,False,True,False,False,True
33.0,6,0,1,9,3,2.5998830720736876,0.47712125471966244,0,1,-1.1,94.199,-37.5,0.879,4963.6,yes,False,False,False,False,False,False,False,False,False,False,True,False,False,True
38.0,2,1,0,5,3,2.678518379040114,0.47712125471966244,0,0,1.1,93.994,-36.4,4.859,5191.0,yes,True,False,False,False,False,False,False,False,False,False,True,False,False,False
34.0,3,1,1,7,4,2.7505083948513462,0.47712125471966244,0,0,1.4,93.918,-42.7,4.963,5228.1,no,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,3,0,1,7,3,2.6483600109809315,0.47712125471966244,0,0,1.4,93.918,-42.7,4.963,5228.1,no,False,False,False,False,False,False,True,False,False,False,False,True,False,True
33.0,5,0,0,10,2,1.5797835966168101,0.47712125471966244,0,0,-0.1,93.798,-40.4,4.968,5195.8,yes,False,False,True,False,False,False,False,False,False,False,True,False,False,False
44.0,5,1,0,7,3,2.292256071356476,0.6989700043360189,0,0,1.4,93.918,-42.7,4.963,5228.1,no,False,False,False,False,False,False,False,False,False,False,True,False,False,False
42.0,6,0,1,11,1,1.6532125137753437,0.47712125471966244,0,0,-0.1,93.2,-42.0,4.191,5195.8,no,False,False,False,True,False,False,False,False,False,False,True,False,False,False
47.0,6,1,0,5,1,2.1702617153949575,0.8450980400142568,0,0,1.1,93.994,-36.4,4.857,5191.0,no,False,False,False,False,False,False,False,False,False,False,True,False,False,False
26.0,5,1,1,5,1,2.3891660843645326,0.47712125471966244,0,0,-1.8,92.893,-46.2,1.354,5099.1,yes,False,False,False,False,False,False,True,False,False,False,False,True,False,False
41.0,3,1,0,5,4,2.184691430817599,0.47712125471966244,0,0,1.1,93.994,-36.4,4.855,5191.0,no,True,False,False,False,False,False,False,False,False,False,True,False,False,False
39.0,6,1,0,6,3,1.806179973983887,0.47712125471966244,0,0,1.4,94.465,-41.8,4.959,5228.1,no,False,True,False,False,False,False,False,False,False,False,True,False,False,False
26.0,6,0,1,4,4,2.741939077729199,0.6020599913279624,0,0,-1.8,93.075,-47.1,1.41,5099.1,yes,False,False,False,False,False,False,False,True,False,False,False,True,False,True
46.0,4,0,1,7,2,2.060697840353612,0.7781512503836436,0,0,1.4,93.918,-42.7,4.961,5228.1,no,False,False,False,False,False,False,False,False,True,False,False,False,False,False
20.0,5,0,1,7,3,2.7965743332104296,0.47712125471966244,0,1,-2.9,92.469,-33.6,1.029,5076.2,no,False,False,False,False,False,False,False,True,False,False,False,True,False,False
36.0,6,1,1,6,2,2.4899584794248346,0.47712125471966244,1,1,-2.9,92.963,-40.8,1.262,5076.2,no,False,False,False,False,False,False,False,False,False,False,True,False,False,True
53.0,5,1,1,8,3,2.60959440922522,0.47712125471966244,0,0,1.4,93.444,-36.1,4.967,5228.1,yes,False,False,False,False,False,False,True,False,False,False,True,False,False,False
60.0,6,1,1,8,5,2.413299764081252,0.8450980400142568,0,0,1.4,93.444,-36.1,4.964,5228.1,no,False,False,False,True,False,False,False,False,False,False,True,False,True,False
52.0,5,0,1,7,4,2.303196057420489,0.47712125471966244,0,0,1.4,93.918,-42.7,4.962,5228.1,no,False,False,False,False,False,False,True,False,False,False,True,False,False,False
56.0,5,1,1,7,5,2.4899584794248346,0.6020599913279624,0,0,-2.9,92.469,-33.6,1.059,5076.2,yes,False,False,False,False,True,False,False,False,False,False,True,False,False,True
43.0,6,0,0,6,5,1.8512583487190752,0.6989700043360189,0,0,1.4,94.465,-41.8,4.967,5228.1,no,False,False,False,False,False,False,False,False,False,False,False,False,False,False
41.0,5,0,0,4,4,2.747411807886423,0.6020599913279624,0,0,-1.8,93.749,-34.6,0.635,5008.7,yes,False,False,False,False,False,False,False,False,False,False,False,False,False,False
31.0,3,1,1,6,2,2.0170333392987803,0.47712125471966244,1,1,-2.9,92.963,-40.8,1.262,5076.2,yes,True,False,False,False,False,False,False,False,False,False,False,True,False,True
37.0,6,0,1,12,3,2.1760912590556813,0.6989700043360189,0,0,-3.0,92.713,-33.0,0.715,5023.5,yes,False,False,False,True,False,False,False,False,False,False,True,False,False,False
37.0,6,1,0,6,5,2.164352855784437,0.47712125471966244,0,0,-2.9,92.963,-40.8,1.268,5076.2,no,False,False,False,False,False,False,False,False,False,False,True,False,False,False
35.0,6,1,1,8,5,2.989004615698537,0.7781512503836436,0,0,1.4,93.444,-36.1,4.964,5228.1,yes,False,False,False,False,False,False,False,False,True,False,False,True,False,False
33.0,4,0,0,5,1,2.788875115775417,0.6020599913279624,0,0,1.1,93.994,-36.4,4.857,5191.0,no,False,False,False,False,False,False,False,False,True,False,True,False,False,False
38.0,5,1,1,6,1,2.571708831808688,0.47712125471966244,0,0,-2.9,92.963,-40.8,1.26,5076.2,yes,False,False,False,False,False,False,False,False,False,False,False,False,False,False
34.0,6,1,0,6,5,2.271841606536499,0.6020599913279624,0,0,-0.1,93.444,-41.8,4.967,5228.1,no,False,False,False,False,False,False,False,False,False,False,True,False,False,False
19.0,6,1,1,11,1,2.5809249756756194,0.47712125471966244,0,1,-3.4,92.649,-30.1,0.714,5017.5,yes,False,False,False,False,False,False,False,True,False,False,False,True,False,False
49.0,3,1,1,7,4,2.2576785748691846,1.3222192947339193,0,0,1.4,93.918,-42.7,4.962,5228.1,no,True,False,False,False,False,False,False,False,False,False,True,False,False,False
33.0,5,1,1,7,2,2.9143431571194407,0.7781512503836436,0,0,1.4,93.918,-42.7,4.961,5228.1,yes,False,False,False,False,False,False,True,False,False,False,True,False,False,False
41.0,2,0,1,5,2,2.9532763366673045,0.7781512503836436,0,0,-1.8,92.893,-46.2,1.291,5099.1,yes,True,False,False,False,False,False,False,False,False,False,True,False,False,False
55.0,6,0,0,5,1,2.4578818967339924,0.47712125471966244,0,0,1.1,93.994,-36.4,4.857,5191.0,no,False,False,True,False,False,False,False,False,False,False,False,False,False,False
36.0,3,0,1,11,2,1.9777236052888478,0.47712125471966244,0,0,-0.1,93.2,-42.0,4.153,5195.8,no,False,False,False,False,False,True,False,False,False,False,False,True,False,False
39.0,6,0,1,4,1,1.8864907251724818,0.7781512503836436,0,0,-1.8,93.075,-47.1,1.405,5099.1,no,False,False,False,True,False,False,False,False,False,False,True,False,False,True
52.0,6,0,1,7,2,2.2764618041732443,0.47712125471966244,0,0,1.4,93.918,-42.7,4.962,5228.1,no,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35.0,4,1,0,6,1,2.6053050461411096,1.0413926851582251,0,0,1.4,94.465,-41.8,4.865,5228.1,no,False,False,False,False,False,False,False,False,True,False,False,True,False,True
57.0,5,1,1,4,5,1.9912260756924949,0.47712125471966244,0,0,-1.8,93.075,-47.1,1.405,5099.1,no,False,False,False,False,False,False,False,False,False,False,False,False,False,False
34.0,5,1,1,5,3,2.815577748324267,0.47712125471966244,1,1,-1.8,92.893,-46.2,1.334,5099.1,yes,False,False,False,False,False,False,False,False,False,False,False,True,False,False
32.0,6,0,0,6,1,1.99563519459755,0.7781512503836436,0,0,1.4,94.465,-41.8,4.961,5228.1,no,False,False,False,False,False,False,True,False,False,False,True,False,False,False
36.0,3,1,0,6,5,2.7489628612561616,0.6989700043360189,0,0,1.4,94.465,-41.8,4.959,5228.1,yes,True,False,False,False,False,False,False,False,False,False,True,False,False,False
59.0,5,1,1,8,1,2.3560258571931225,0.8450980400142568,0,0,1.4,93.444,-36.1,4.965,5228.1,no,False,False,False,False,False,False,False,False,True,False,True,False,False,False
40.0,6,0,1,8,5,2.3654879848909,0.6989700043360189,0,0,1.4,93.444,-36.1,4.966,5228.1,no,False,False,False,True,False,False,False,False,False,False,True,False,False,False
40.0,3,0,1,7,5,1.6989700043360187,0.47712125471966244,0,0,1.4,93.918,-42.7,4.962,5228.1,no,True,False,False,False,False,False,False,False,False,False,True,False,False,True
78.0,1,0,1,7,1,3.060320028688285,0.47712125471966244,0,0,-1.7,94.215,-40.3,0.87,4991.6,yes,False,False,False,False,True,False,False,False,False,False,True,False,False,False
54.0,4,1,1,4,3,2.143014800254095,0.6020599913279624,0,0,-1.8,93.075,-47.1,1.405,5099.1,yes,False,False,False,False,False,False,False,False,True,False,True,False,False,False
43.0,5,0,0,6,3,1.6901960800285136,1.0791812460476249,0,0,1.4,94.465,-41.8,4.962,5228.1,no,False,False,False,True,False,False,False,False,False,False,True,False,False,False
51.0,1,0,0,5,4,2.823474229170301,0.47712125471966244,0,0,1.1,93.994,-36.4,4.855,5191.0,no,True,False,False,False,False,False,False,False,False,False,True,False,False,False
53.0,5,1,1,6,5,2.292256071356476,0.9030899869919435,0,0,-1.7,94.055,-39.8,0.748,4991.6,no,False,False,True,False,False,False,False,False,False,False,True,False,False,False
63.0,1,1,1,11,5,2.617000341120899,0.47712125471966244,1,1,-1.1,94.767,-50.8,1.049,4963.6,yes,False,False,False,False,True,False,False,False,False,False,True,False,False,False
29.0,6,0,1,8,4,2.12057393120585,0.47712125471966244,0,0,-2.9,92.201,-31.4,0.851,5076.2,no,False,False,False,False,False,False,False,False,False,False,True,False,False,False
33.0,6,1,1,10,5,2.369215857410143,0.47712125471966244,0,0,-3.4,92.431,-26.9,0.739,5017.5,yes,False,False,False,False,False,False,False,False,False,False,False,True,False,False
39.0,3,0,1,7,4,2.967079734144497,0.47712125471966244,0,0,1.4,93.918,-42.7,4.958,5228.1,yes,False,False,True,False,False,False,False,False,False,False,False,False,False,False
26.0,6,1,1,4,4,2.380211241711606,0.47712125471966244,0,0,-1.8,93.075,-47.1,1.365,5099.1,yes,False,False,False,False,False,False,False,False,False,False,False,True,False,False
31.0,4,0,1,8,4,2.709269960975831,0.47712125471966244,0,0,1.4,93.444,-36.1,4.963,5228.1,no,False,False,False,False,False,False,False,False,True,False,False,True,False,False
50.0,6,1,0,10,2,2.9537596917332287,0.9542425094393249,1,1,-1.1,94.601,-49.5,1.008,4963.6,yes,False,True,False,False,False,False,False,False,False,False,False,False,False,False
52.0,6,0,1,5,3,2.507855871695831,0.47712125471966244,0,0,-1.8,92.893,-46.2,1.334,5099.1,no,False,False,False,False,False,False,False,False,False,False,False,True,False,False
30.0,5,1,1,8,4,2.173186268412274,0.6020599913279624,0,0,-2.9,92.201,-31.4,0.873,5076.2,yes,False,False,False,False,False,False,True,False,False,False,False,True,False,False
55.0,6,0,1,5,4,2.2810333672477277,0.6020599913279624,0,0,-1.8,92.893,-46.2,1.327,5099.1,no,False,False,False,False,False,False,False,False,False,True,False,False,False,False
52.0,4,0,1,9,3,2.705007959333336,0.6989700043360189,0,0,-1.1,94.199,-37.5,0.876,4963.6,yes,False,False,False,False,False,False,False,False,False,False,True,False,False,True
26.0,3,1,0,5,2,2.164352855784437,0.6020599913279624,0,0,-0.1,93.444,-41.8,4.857,5191.0,no,True,False,False,False,False,False,False,False,False,False,False,True,False,False
40.0,4,1,0,5,2,2.423245873936808,0.47712125471966244,0,0,1.1,93.994,-36.4,4.857,5191.0,no,False,False,False,False,False,False,False,False,True,False,True,False,False,False
32.0,1,1,1,5,3,2.03342375548695,0.47712125471966244,0,0,-1.8,92.893,-46.2,1.334,5099.1,no,True,False,False,False,False,False,False,False,False,False,True,False,False,True
50.0,6,0,1,8,4,2.61066016308988,0.6020599913279624,0,0,1.4,93.444,-36.1,4.968,5228.1,no,False,False,False,False,False,False,False,False,False,False,True,False,False,False
44.0,2,1,1,5,1,2.2329961103921536,0.47712125471966244,0,0,-1.8,92.893,-46.2,1.244,5099.1,no,False,False,False,False,False,False,False,False,False,False,True,False,False,False
50.0,2,0,0,5,1,1.792391689498254,0.47712125471966244,0,0,1.1,93.994,-36.4,4.857,5191.0,no,False,False,False,False,False,False,False,False,False,False,True,False,False,False
34.0,6,0,1,8,2,3.089198366805149,0.6020599913279624,0,0,1.4,93.444,-36.1,4.968,5228.1,yes,False,False,False,False,False,False,False,False,False,False,True,False,False,False
38.0,3,0,0,6,1,2.1958996524092336,0.6020599913279624,0,0,1.4,94.465,-41.8,4.961,5228.1,no,False,False,False,False,False,True,False,False,False,False,True,False,False,False
41.0,3,1,0,6,3,2.5118833609788744,0.6020599913279624,0,0,1.4,94.465,-41.8,4.962,5228.1,no,False,False,False,False,False,False,True,False,False,False,True,False,False,False
31.0,6,1,1,8,4,2.0569048513364727,0.47712125471966244,0,0,1.4,93.444,-36.1,4.964,5228.1,no,False,False,False,False,False,False,False,False,False,False,True,False,False,False
34.0,6,0,1,3,2,2.374748346010104,0.47712125471966244,0,0,-1.8,93.369,-34.8,0.652,5008.7,yes,False,False,False,False,False,False,False,False,False,False,False,True,False,True
42.0,2,1,0,9,4,2.3636119798921444,0.6989700043360189,0,0,-3.4,92.379,-29.8,0.778,5017.5,yes,False,False,False,True,False,False,False,False,False,False,True,False,False,False
61.0,6,1,1,11,2,2.292256071356476,0.47712125471966244,1,1,-3.4,92.649,-30.1,0.715,5017.5,yes,False,False,False,True,False,False,False,False,False,False,True,False,False,False
58.0,5,0,1,7,4,2.3521825181113627,0.47712125471966244,0,0,1.4,93.918,-42.7,4.963,5228.1,no,False,False,False,False,False,False,True,False,False,False,True,False,False,False
