age;job;marital;education;default;housing;loan;contact;month;day_of_week;duration;campaign;pdays;previous;poutcome;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed;y
36.0;self-employed;single;university.degree;no;no;yes;cellular;jun;mon;458.0;1;4;4;success;-1.7;94.055;-39.8;0.72;4991.6;yes
28.0;blue collar;single;university.degree;no;unknown;unknown;cellular;sep;thu;744.0;1;999;0;;-1.1;94.199;-37.5;0.878;4963.6;yes
78.0;retired;married;basic.4y;no;yes;no;telephone;apr;tue;137.0;2;999;0;;-1.8;93.075;-47.1;1.405;5099.1;yes
44.0;blue collar;married;basic.9y;no;yes;no;cellular;may;fri;383.0;1;999;1;failure;-1.8;92.893;-46.2;1.313;5099.1;no
32.0;services;married;high.school;no;yes;no;cellular;may;thu;1129.0;1;999;0;;-1.8;92.893;-46.2;1.327;5099.1;yes
40.0;admin.;divorced;university.degree;no;yes;no;telephone;apr;mon;180.0;1;999;0;;-1.8;93.075;-47.1;1.405;5099.1;no
53.0;technician;married;professional.course;no;yes;yes;cellular;sep;fri;730.0;1;999;1;failure;-3.4;92.379;-29.8;0.803;5017.5;yes
39.0;blue collar;married;basic.9y;no;no;no;cellular;may;tue;225.0;1;999;0;;-1.8;92.893;-46.2;1.344;5099.1;no
51.0;blue collar;married;basic.4y;no;yes;no;cellular;may;wed;440.0;2;999;0;;-1.8;92.893;-46.2;1.281;5099.1;yes
56.0;retired;married;high.school;no;unknown;unknown;cellular;aug;tue;235.0;1;999;0;;1.4;93.444;-36.1;4.966;5228.1;no
51.0;services;married;high.school;unknown;yes;no;telephone;jun;mon;81.0;1;999;0;;1.4;94.465;-41.8;4.961;5228.1;no
33.0;blue collar;single;basic.6y;unknown;no;no;cellular;may;thu;100.0;2;999;0;;-1.8;92.893;-46.2;1.266;5099.1;no
52.0;admin.;married;high.school;no;no;no;cellular;nov;fri;;1;999;1;failure;-0.1;93.2;-42.0;4.021;5195.8;no
29.0;admin.;married;university.degree;no;no;yes;cellular;jun;tue;347.0;3;5;1;success;-1.7;94.055;-39.8;0.702;4991.6;yes
46.0;admin.;divorced;university.degree;no;no;no;telephone;may;fri;897.0;1;999;0;;1.1;93.994;-36.4;4.859;5191.0;yes
32.0;blue collar;married;basic.9y;no;no;no;telephone;may;tue;59.0;4;999;0;;1.1;93.994;-36.4;4.857;5191.0;no
32.0;blue collar;single;high.school;no;no;yes;cellular;may;wed;204.0;3;999;0;;-1.8;92.893;-46.2;1.281;5099.1;no
39.0;entrepreneur;married;basic.6y;no;yes;no;cellular;sep;tue;265.0;2;16;1;success;-3.4;92.379;-29.8;0.819;5017.5;yes
45.0;admin.;married;university.degree;no;no;yes;cellular;jul;thu;468.0;1;999;0;;1.4;93.918;-42.7;4.968;5228.1;no
22.0;technician;single;professional.course;no;yes;no;cellular;nov;tue;358.0;1;999;0;;-3.4;92.649;-30.1;0.72;5017.5;yes
27.0;admin.;single;university.degree;no;yes;no;cellular;jul;tue;490.0;5;999;0;;1.4;93.918;-42.7;4.961;5228.1;no
37.0;technician;married;university.degree;no;no;no;cellular;nov;thu;174.0;1;999;0;;-0.1;93.2;-42.0;4.076;5195.8;no
29.0;technician;married;professional.course;no;no;no;telephone;may;fri;886.0;3;999;0;;1.1;93.994;-36.4;4.864;5191.0;yes
34.0;blue collar;married;basic.9y;no;no;no;telephone;jun;thu;761.0;2;999;0;;1.4;94.465;-41.8;4.866;5228.1;yes
41.0;technician;married;professional.course;no;yes;no;cellular;nov;mon;545.0;2;999;0;;-1.1;94.767;-50.8;1.039;4963.6;yes
36.0;admin.;single;university.degree;no;yes;no;cellular;apr;thu;592.0;4;999;1;failure;;;;1.435;5099.1;yes
30.0;services;married;university.degree;no;yes;no;cellular;may;mon;109.0;2;999;0;;-1.8;92.893;-46.2;1.244;5099.1;no
30.0;services;single;high.school;no;yes;yes;cellular;jul;wed;87.0;3;999;0;;1.4;93.918;-42.7;4.963;5228.1;no
48.0;management;married;university.degree;no;yes;no;cellular;oct;wed;294.0;1;999;1;failure;-3.4;92.431;-26.9;0.74;5017.5;yes
31.0;management;single;university.degree;no;no;no;telephone;may;tue;169.0;1;999;0;;1.1;93.994;-36.4;4.856;5191.0;no
26.0;services;single;high.school;no;no;no;telephone;aug;mon;6.0;1;999;3;failure;-1.7;94.027;-38.3;0.904;4991.6;no
31.0;technician;married;professional.course;no;no;no;cellular;jul;thu;3643.0;1;999;0;;1.4;93.918;-42.7;4.963;5228.1;yes
29.0;housemaid;single;high.school;no;yes;no;cellular;nov;wed;993.0;1;999;0;;-0.1;93.2;-42.0;4.12;5195.8;yes
64.0;retired;married;basic.4y;no;yes;no;cellular;mar;wed;262.0;2;999;0;;-1.8;93.369;-34.8;0.634;5008.7;yes
45.0;management;married;university.degree;no;no;no;cellular;aug;mon;361.0;5;999;0;;1.4;93.444;-36.1;4.965;5228.1;no
39.0;management;married;university.degree;no;no;no;cellular;aug;fri;108.0;1;999;0;;1.4;93.444;-36.1;4.966;5228.1;no
34.0;unemployed;single;university.degree;no;yes;no;cellular;apr;tue;125.0;1;999;0;;-1.8;93.075;-47.1;1.423;5099.1;yes
25.0;student;single;high.school;no;no;no;telephone;apr;wed;405.0;1;999;0;;-1.8;93.075;-47.1;1.415;5099.1;yes
41.0;admin.;married;university.degree;unknown;yes;no;cellular;aug;thu;583.0;11;999;0;;1.4;93.444;-36.1;4.962;5228.1;yes
24.0;services;single;high.school;no;yes;no;telephone;jun;mon;920.0;2;999;0;;1.4;94.465;-41.8;4.865;5228.1;no
59.0;admin.;married;;no;no;no;cellular;jun;tue;245.0;1;999;0;;-2.9;92.963;-40.8;1.262;5076.2;yes
33.0;services;married;high.school;no;no;no;telephone;nov;tue;158.0;1;999;0;;-0.1;93.2;-42.0;4.343;5195.8;yes
18.0;student;single;;no;no;no;cellular;sep;thu;385.0;1;3;1;success;-3.4;92.379;-29.8;0.809;5017.5;yes
52.0;admin.;married;high.school;no;yes;no;cellular;nov;wed;210.0;1;999;0;;-0.1;93.2;-42.0;4.12;5195.8;no
55.0;retired;married;high.school;no;yes;yes;cellular;jun;fri;186.0;2;999;0;;-2.9;92.963;-40.8;1.268;5076.2;yes
31.0;admin.;married;high.school;unknown;yes;no;telephone;may;tue;101.0;13;999;0;;1.1;93.994;-36.4;4.856;5191.0;no
33.0;student;married;high.school;no;no;no;cellular;jul;wed;622.0;2;999;0;;1.4;93.918;-42.7;4.963;5228.1;no
48.0;services;married;professional.course;no;yes;no;telephone;may;fri;253.0;1;999;0;;1.1;93.994;-36.4;4.857;5191.0;no
31.0;services;married;high.school;no;no;no;cellular;jun;wed;592.0;4;999;0;;-2.9;92.963;-40.8;1.26;5076.2;yes
51.0;admin.;single;basic.6y;no;no;no;telephone;may;tue;470.0;1;999;0;;1.1;93.994;-36.4;4.856;5191.0;yes
43.0;technician;married;basic.9y;unknown;no;no;telephone;jun;fri;44.0;3;999;0;;1.4;94.465;-41.8;4.959;5228.1;no
57.0;self-employed;married;university.degree;no;yes;no;cellular;may;mon;949.0;3;999;0;;-1.8;92.893;-46.2;1.354;5099.1;yes
52.0;management;married;university.degree;no;yes;no;cellular;nov;wed;783.0;3;999;0;;-0.1;93.2;-42.0;4.12;5195.8;yes
36.0;blue collar;divorced;basic.9y;unknown;no;no;telephone;jun;thu;318.0;2;999;0;;1.4;94.465;-41.8;4.961;5228.1;no
46.0;admin.;married;high.school;no;yes;no;cellular;apr;thu;231.0;1;999;0;;-1.8;93.075;-47.1;1.365;5099.1;yes
44.0;services;married;high.school;no;yes;no;telephone;jun;thu;172.0;3;999;0;;1.4;94.465;-41.8;4.866;5228.1;no
39.0;technician;married;professional.course;no;no;yes;cellular;aug;fri;55.0;2;999;0;;1.4;93.444;-36.1;4.964;5228.1;no
39.0;blue collar;married;high.school;no;yes;no;cellular;jul;mon;84.0;4;999;0;;1.4;93.918;-42.7;4.962;5228.1;no
35.0;unemployed;married;university.degree;no;yes;no;telephone;jun;mon;82.0;4;999;0;;1.4;94.465;-41.8;4.96;5228.1;no
31.0;blue collar;single;basic.9y;no;no;no;telephone;may;wed;143.0;1;999;0;;1.1;93.994;-36.4;4.856;5191.0;no
42.0;technician;married;university.degree;no;yes;no;telephone;nov;fri;81.0;7;999;0;;-0.1;93.2;-42.0;4.021;5195.8;no
;admin.;divorced;high.school;no;no;no;cellular;may;fri;25.0;1;999;0;;-1.8;92.893;-46.2;1.25;5099.1;no
32.0;admin.;divorced;high.school;no;no;no;telephone;may;tue;325.0;1;999;0;;1.1;93.994;-36.4;4.856;5191.0;no
31.0;admin.;married;professional.course;no;yes;yes;cellular;may;thu;291.0;2;999;0;;-1.8;93.876;-40.0;0.692;5008.7;yes
42.0;management;single;high.school;no;yes;no;telephone;may;mon;113.0;1;999;0;;-1.8;93.876;-40.0;0.701;5008.7;no
37.0;technician;married;professional.course;no;yes;yes;cellular;nov;mon;79.0;1;999;0;;-0.1;93.2;-42.0;4.191;5195.8;no
36.0;services;married;high.school;no;yes;no;telephone;may;tue;128.0;2;999;0;;1.1;93.994;-36.4;4.857;5191.0;no
36.0;management;divorced;professional.course;no;no;no;telephone;jun;thu;115.0;2;999;0;;1.4;94.465;-41.8;4.866;5228.1;no
25.0;admin.;single;high.school;no;no;no;cellular;jul;thu;449.0;2;999;0;;-1.7;94.215;-40.3;0.81;4991.6;yes
53.0;technician;married;high.school;no;yes;no;cellular;mar;tue;539.0;2;999;0;;-1.8;93.369;-34.8;0.655;5008.7;yes
31.0;admin.;married;university.degree;no;yes;no;telephone;oct;mon;131.0;1;999;0;;-0.1;93.798;-40.4;4.912;5195.8;yes
29.0;technician;single;professional.course;no;yes;no;cellular;sep;mon;157.0;7;3;5;success;-1.1;94.199;-37.5;0.879;4963.6;no
37.0;unemployed;single;university.degree;no;yes;yes;cellular;jul;wed;314.0;1;5;2;success;-1.7;94.215;-40.3;0.881;4991.6;yes
24.0;services;married;high.school;no;no;no;cellular;may;thu;166.0;3;999;0;;-1.8;92.893;-46.2;1.266;5099.1;no
47.0;admin.;married;high.school;no;yes;no;cellular;apr;fri;296.0;1;999;1;failure;-1.8;93.749;-34.6;0.645;5008.7;yes
32.0;admin.;single;university.degree;no;no;no;telephone;jun;tue;94.0;1;999;0;;1.4;94.465;-41.8;4.864;5228.1;no
48.0;admin.;married;basic.9y;no;no;no;cellular;may;fri;253.0;3;999;0;;-1.8;92.893;-46.2;1.313;5099.1;no
21.0;student;single;high.school;no;no;no;cellular;oct;tue;701.0;2;999;0;;-1.1;94.601;-49.5;1.037;4963.6;yes
55.0;technician;divorced;professional.course;unknown;no;no;cellular;aug;tue;169.0;1;999;0;;1.4;93.444;-36.1;4.965;5228.1;no
30.0;admin.;single;university.degree;no;no;yes;cellular;oct;thu;102.0;1;999;1;failure;-3.4;92.431;-26.9;0.733;5017.5;no
36.0;admin.;married;university.degree;no;yes;no;cellular;apr;thu;970.0;1;999;1;failure;-1.8;93.075;-47.1;1.365;5099.1;yes
36.0;management;divorced;university.degree;no;unknown;unknown;cellular;may;fri;423.0;1;999;0;;-1.8;92.893;-46.2;1.25;5099.1;no
31.0;admin.;married;university.degree;no;yes;no;cellular;aug;thu;67.0;1;999;0;;1.4;93.444;-36.1;4.964;5228.1;no
36.0;admin.;single;university.degree;no;yes;no;cellular;aug;tue;1344.0;7;999;0;;1.4;93.444;-36.1;4.966;5228.1;yes
33.0;management;single;university.degree;no;yes;no;cellular;jul;fri;72.0;1;999;0;;1.4;93.918;-42.7;4.957;5228.1;no
29.0;admin.;single;high.school;no;yes;no;cellular;jun;mon;295.0;1;999;0;;-2.9;92.963;-40.8;1.266;5076.2;yes
50.0;services;married;basic.6y;unknown;no;no;telephone;aug;mon;161.0;1;999;0;;1.4;93.444;-36.1;4.963;5228.1;no
28.0;services;single;high.school;no;no;no;cellular;jul;thu;465.0;2;999;0;;1.4;93.918;-42.7;4.968;5228.1;no
35.0;admin.;married;high.school;no;no;no;telephone;may;wed;100.0;3;999;0;;1.1;93.994;-36.4;4.859;5191.0;no
44.0;blue collar;married;basic.9y;unknown;yes;no;cellular;apr;fri;574.0;1;999;1;failure;;;;1.405;5099.1;yes
;technician;divorced;professional.course;unknown;yes;no;cellular;aug;mon;714.0;5;999;0;;1.4;93.444;-36.1;4.965;5228.1;yes
37.0;services;single;high.school;no;yes;no;cellular;apr;wed;165.0;1;999;0;;-1.8;93.075;-47.1;1.405;5099.1;yes
56.0;retired;divorced;basic.4y;no;no;no;telephone;may;tue;246.0;3;999;0;;1.1;93.994;-36.4;4.856;5191.0;no
35.0;technician;divorced;professional.course;no;no;no;cellular;may;fri;692.0;3;999;0;;-1.8;92.893;-46.2;1.25;5099.1;yes
20.0;student;single;high.school;no;no;no;cellular;nov;wed;229.0;2;3;3;success;-3.4;92.649;-30.1;0.715;5017.5;yes
33.0;admin.;married;high.school;no;yes;no;cellular;sep;thu;202.0;1;999;0;;-1.1;94.199;-37.5;0.879;4963.6;yes
47.0;blue collar;married;high.school;unknown;yes;no;telephone;may;tue;269.0;1;999;0;;1.1;93.994;-36.4;4.857;5191.0;no
52.0;services;divorced;high.school;unknown;yes;yes;cellular;nov;mon;652.0;2;999;1;failure;-0.1;93.2;-42.0;4.191;5195.8;yes
35.0;unemployed;married;basic.4y;no;yes;no;cellular;nov;mon;57.0;1;999;0;;-0.1;93.2;-42.0;4.191;5195.8;no
36.0;services;single;high.school;unknown;no;no;telephone;may;wed;145.0;1;999;0;;1.1;93.994;-36.4;4.858;5191.0;no
37.0;admin.;married;university.degree;no;yes;no;cellular;aug;mon;395.0;3;999;0;;1.4;93.444;-36.1;4.963;5228.1;no
48.0;admin.;married;professional.course;no;yes;no;cellular;apr;mon;333.0;1;7;1;success;-1.8;93.749;-34.6;0.642;5008.7;yes
43.0;blue collar;married;basic.6y;unknown;no;no;cellular;apr;fri;335.0;2;999;0;;-1.8;93.075;-47.1;1.405;5099.1;no
59.0;housemaid;married;basic.4y;unknown;yes;no;cellular;aug;mon;618.0;2;999;0;;1.4;93.444;-36.1;4.965;5228.1;no
34.0;admin.;married;university.degree;no;no;no;cellular;nov;wed;85.0;1;999;0;;-0.1;93.2;-42.0;4.12;5195.8;no
31.0;technician;married;university.degree;no;no;no;cellular;may;mon;733.0;2;999;0;;-1.8;92.893;-46.2;1.299;5099.1;yes
45.0;blue collar;married;basic.6y;no;yes;no;cellular;aug;wed;128.0;1;999;0;;1.4;93.444;-36.1;4.964;5228.1;no
35.0;admin.;married;university.degree;no;yes;yes;cellular;nov;wed;1028.0;2;999;0;;-0.1;93.2;-42.0;4.12;5195.8;yes
35.0;management;single;university.degree;no;no;yes;cellular;nov;mon;75.0;2;999;0;;-3.4;92.649;-30.1;0.722;5017.5;no
57.0;housemaid;married;basic.4y;no;yes;no;telephone;apr;wed;595.0;3;999;1;failure;-1.8;93.749;-34.6;0.642;5008.7;yes
32.0;technician;single;professional.course;no;no;no;cellular;aug;wed;720.0;1;999;0;;1.4;93.444;-36.1;4.967;5228.1;yes
28.0;admin.;single;university.degree;no;no;no;cellular;aug;fri;262.0;1;4;2;success;-2.9;92.201;-31.4;0.881;5076.2;yes
41.0;blue collar;married;basic.9y;unknown;yes;no;telephone;may;wed;112.0;1;999;0;;1.1;93.994;-36.4;4.856;5191.0;no
23.0;admin.;single;high.school;no;no;no;telephone;jul;thu;331.0;1;999;0;;-1.7;94.215;-40.3;0.899;4991.6;no
;retired;married;basic.4y;no;yes;no;cellular;aug;fri;137.0;1;3;1;success;-2.9;92.201;-31.4;0.869;5076.2;yes
27.0;admin.;single;university.degree;no;yes;no;telephone;may;mon;182.0;2;999;0;;1.1;93.994;-36.4;4.858;5191.0;no
30.0;blue collar;married;high.school;no;yes;no;telephone;jun;mon;32.0;3;999;0;;1.4;94.465;-41.8;4.96;5228.1;no
56.0;blue collar;divorced;high.school;no;no;no;telephone;nov;fri;68.0;1;999;0;;-0.1;93.2;-42.0;4.021;5195.8;no
33.0;admin.;single;university.degree;no;yes;no;cellular;jun;wed;313.0;2;999;0;;-2.9;92.963;-40.8;1.26;5076.2;yes
60.0;admin.;married;university.degree;no;yes;no;cellular;may;mon;1602.0;2;999;0;;-1.8;92.893;-46.2;1.354;5099.1;yes
62.0;admin.;married;high.school;no;no;no;cellular;oct;tue;318.0;1;4;3;success;-1.1;94.601;-49.5;1.037;4963.6;yes
35.0;technician;married;high.school;no;no;no;cellular;aug;tue;150.0;1;999;0;;1.4;93.444;-36.1;4.966;5228.1;no
66.0;retired;married;basic.6y;no;yes;no;cellular;aug;thu;267.0;1;999;0;;-2.9;92.201;-31.4;0.851;5076.2;yes
30.0;entrepreneur;single;university.degree;no;yes;no;cellular;nov;thu;531.0;1;999;1;failure;-0.1;93.2;-42.0;4.076;5195.8;yes
34.0;technician;married;professional.course;unknown;yes;no;telephone;may;wed;154.0;2;999;0;;1.1;93.994;-36.4;4.856;5191.0;no
32.0;blue collar;divorced;professional.course;no;yes;no;cellular;jul;fri;122.0;2;999;0;;1.4;93.918;-42.7;4.963;5228.1;no
28.0;technician;single;professional.course;no;no;no;cellular;may;wed;687.0;2;999;1;failure;-1.8;92.893;-46.2;1.334;5099.1;yes
24.0;blue collar;married;professional.course;no;no;no;cellular;jul;tue;273.0;4;999;0;;1.4;93.918;-42.7;4.961;5228.1;no
33.0;blue collar;married;basic.9y;no;no;no;cellular;may;fri;728.0;1;999;0;;-1.8;92.893;-46.2;1.313;5099.1;yes
76.0;retired;married;basic.4y;no;yes;no;cellular;sep;wed;259.0;2;3;1;success;-3.4;92.379;-29.8;0.781;5017.5;yes
48.0;blue collar;married;basic.9y;no;no;no;cellular;may;tue;309.0;1;10;1;success;-1.8;92.893;-46.2;1.291;5099.1;yes
42.0;housemaid;married;basic.4y;no;no;no;telephone;jun;thu;500.0;2;999;0;;1.4;94.465;-41.8;4.961;5228.1;yes
36.0;blue collar;married;basic.6y;unknown;no;no;telephone;may;fri;291.0;4;999;0;;1.1;93.994;-36.4;4.855;5191.0;no
52.0;technician;married;professional.course;no;yes;yes;cellular;sep;mon;211.0;1;999;1;failure;-3.4;92.379;-29.8;0.797;5017.5;yes
35.0;admin.;single;university.degree;no;no;no;cellular;nov;thu;295.0;3;999;0;;-0.1;93.2;-42.0;4.076;5195.8;yes
49.0;management;divorced;university.degree;unknown;no;yes;telephone;may;wed;289.0;2;999;0;;1.1;93.994;-36.4;4.857;5191.0;no
58.0;unemployed;married;university.degree;no;yes;no;cellular;nov;thu;344.0;2;999;0;;-1.1;94.767;-50.8;1.041;4963.6;yes
35.0;blue collar;married;basic.9y;unknown;yes;no;cellular;may;thu;282.0;1;999;0;;-1.8;92.893;-46.2;1.327;5099.1;no
33.0;blue collar;single;basic.9y;no;yes;no;cellular;jul;tue;531.0;1;999;0;;1.4;93.918;-42.7;4.962;5228.1;yes
25.0;blue collar;single;basic.4y;no;yes;no;telephone;may;wed;1681.0;1;999;0;;1.1;93.994;-36.4;4.858;5191.0;yes
52.0;technician;married;basic.9y;no;no;no;cellular;jul;tue;162.0;4;999;0;;1.4;93.918;-42.7;4.961;5228.1;no
34.0;admin.;married;high.school;no;no;no;cellular;nov;tue;105.0;1;999;0;;-0.1;93.2;-42.0;4.153;5195.8;no
41.0;blue collar;married;basic.4y;unknown;no;no;telephone;may;mon;334.0;7;999;0;;1.1;93.994;-36.4;4.857;5191.0;no
34.0;blue collar;married;basic.4y;unknown;yes;no;cellular;may;fri;285.0;5;999;0;;-1.8;92.893;-46.2;1.25;5099.1;yes
31.0;blue collar;single;basic.9y;no;yes;no;cellular;jul;tue;342.0;1;999;0;;1.4;93.918;-42.7;4.962;5228.1;no
26.0;blue collar;single;basic.6y;unknown;yes;no;cellular;jul;tue;1833.0;2;999;0;;1.4;93.918;-42.7;4.961;5228.1;yes
31.0;self-employed;married;university.degree;no;no;no;cellular;sep;wed;106.0;1;999;0;;-3.4;92.379;-29.8;0.768;5017.5;no
34.0;self-employed;married;university.degree;no;yes;no;cellular;nov;wed;213.0;5;999;0;;-0.1;93.2;-42.0;4.12;5195.8;no
31.0;technician;married;professional.course;no;yes;no;cellular;jul;wed;87.0;2;999;0;;1.4;93.918;-42.7;4.957;5228.1;no
34.0;services;married;high.school;no;no;no;telephone;may;thu;791.0;2;999;0;;1.1;93.994;-36.4;4.86;5191.0;yes
46.0;unemployed;married;basic.6y;unknown;yes;no;telephone;jun;tue;179.0;1;999;0;;1.4;94.465;-41.8;4.864;5228.1;no
30.0;admin.;married;university.degree;unknown;yes;yes;cellular;aug;mon;84.0;9;999;0;;1.4;93.444;-36.1;4.963;5228.1;no
55.0;management;married;university.degree;no;yes;no;cellular;jul;thu;1341.0;7;999;0;;1.4;93.918;-42.7;4.963;5228.1;yes
62.0;housemaid;married;professional.course;no;yes;no;cellular;dec;fri;141.0;2;999;0;;-3.0;92.713;-33.0;0.714;5023.5;yes
27.0;admin.;married;professional.course;no;yes;no;cellular;may;thu;143.0;1;999;0;;-1.8;92.893;-46.2;1.266;5099.1;no
38.0;services;married;basic.9y;no;no;no;telephone;jun;fri;31.0;1;999;0;;1.4;94.465;-41.8;4.967;5228.1;no
48.0;blue collar;married;basic.9y;no;no;no;cellular;may;thu;214.0;1;999;1;failure;-1.8;92.893;-46.2;1.266;5099.1;no
45.0;admin.;married;university.degree;no;no;no;cellular;jul;thu;252.0;1;999;0;;-2.9;92.469;-33.6;1.072;5076.2;yes
40.0;housemaid;married;basic.6y;no;yes;no;telephone;jul;tue;225.0;3;999;0;;1.4;93.918;-42.7;4.961;5228.1;no
85.0;housemaid;married;basic.4y;unknown;no;no;cellular;apr;tue;175.0;6;6;1;success;-1.8;93.749;-34.6;0.642;5008.7;yes
32.0;admin.;divorced;basic.9y;no;no;no;cellular;jul;mon;177.0;1;999;0;;1.4;93.918;-42.7;4.96;5228.1;no
42.0;blue collar;married;basic.4y;unknown;yes;no;telephone;may;wed;250.0;2;999;0;;1.1;93.994;-36.4;4.858;5191.0;no
50.0;blue collar;married;basic.9y;no;yes;no;cellular;apr;mon;567.0;1;999;0;;-1.8;93.075;-47.1;1.405;5099.1;yes
34.0;technician;divorced;university.degree;no;yes;no;cellular;nov;fri;526.0;1;999;0;;;;;4.021;5195.8;no
57.0;unemployed;married;basic.4y;no;no;no;cellular;jun;mon;651.0;1;999;0;;-2.9;92.963;-40.8;1.26;5076.2;yes
45.0;blue collar;married;basic.4y;unknown;yes;yes;cellular;aug;mon;187.0;1;999;0;;1.4;93.444;-36.1;4.965;5228.1;no
51.0;technician;married;basic.9y;no;no;no;telephone;jun;fri;302.0;1;999;0;;-2.9;92.963;-40.8;1.268;5076.2;yes
29.0;blue collar;married;high.school;no;no;no;cellular;nov;wed;854.0;2;999;0;;-0.1;93.2;-42.0;4.12;5195.8;no
47.0;housemaid;single;basic.9y;no;no;no;cellular;nov;thu;128.0;1;999;0;;-0.1;93.2;-42.0;4.076;5195.8;no
31.0;blue collar;married;basic.9y;no;yes;no;telephone;may;thu;141.0;1;999;0;;1.1;93.994;-36.4;4.855;5191.0;no
38.0;blue collar;married;basic.9y;unknown;no;no;telephone;may;thu;173.0;2;999;0;;1.1;93.994;-36.4;4.855;5191.0;no
33.0;technician;married;professional.course;no;no;no;cellular;sep;wed;569.0;1;999;0;;-1.1;94.199;-37.5;0.879;4963.6;yes
51.0;blue collar;divorced;basic.9y;no;no;yes;cellular;may;wed;29.0;6;999;0;;-1.8;92.893;-46.2;1.281;5099.1;no
41.0;technician;divorced;professional.course;no;unknown;unknown;cellular;apr;thu;347.0;1;999;0;;-1.8;93.075;-47.1;1.365;5099.1;yes
37.0;blue collar;married;basic.4y;no;no;yes;cellular;may;wed;199.0;1;999;1;failure;-1.8;92.893;-46.2;1.281;5099.1;no
26.0;unemployed;single;university.degree;no;yes;no;telephone;apr;tue;300.0;3;999;0;;-1.8;93.075;-47.1;1.423;5099.1;yes
35.0;admin.;married;university.degree;no;no;no;cellular;jun;thu;121.0;4;999;0;;;;;1.26;5076.2;yes
43.0;blue collar;single;basic.9y;no;yes;no;cellular;jul;thu;982.0;1;999;0;;1.4;93.918;-42.7;4.963;5228.1;yes
36.0;self-employed;married;basic.9y;unknown;no;no;cellular;aug;thu;1184.0;2;999;0;;1.4;93.444;-36.1;4.964;5228.1;yes
;blue collar;divorced;basic.9y;unknown;no;no;telephone;may;mon;405.0;4;999;0;;1.1;93.994;-36.4;4.857;5191.0;no
34.0;admin.;married;university.degree;no;yes;no;cellular;jul;thu;344.0;1;999;2;failure;-1.7;94.215;-40.3;0.81;4991.6;yes
35.0;technician;single;;no;no;no;cellular;may;thu;745.0;1;999;1;failure;-1.8;92.893;-46.2;1.266;5099.1;yes
52.0;blue collar;married;basic.4y;no;yes;no;cellular;apr;wed;315.0;1;999;0;;-1.8;93.075;-47.1;1.405;5099.1;yes
43.0;blue collar;single;basic.9y;no;no;no;telephone;jul;thu;28.0;4;999;0;;1.4;93.918;-42.7;4.962;5228.1;no
30.0;technician;single;university.degree;no;no;yes;cellular;may;tue;39.0;1;999;0;;-1.8;92.893;-46.2;1.344;5099.1;no
31.0;blue collar;married;basic.9y;unknown;no;no;cellular;nov;thu;425.0;2;999;0;;-0.1;93.2;-42.0;4.076;5195.8;no
48.0;technician;married;basic.9y;no;no;no;cellular;may;thu;553.0;3;999;0;;-1.8;92.893;-46.2;1.327;5099.1;yes
30.0;unemployed;married;high.school;no;yes;no;cellular;may;mon;214.0;3;3;1;success;-1.8;92.893;-46.2;1.354;5099.1;yes
30.0;technician;married;university.degree;no;yes;no;cellular;dec;thu;244.0;2;6;1;success;-3.0;92.713;-33.0;0.72;5023.5;yes
32.0;admin.;single;university.degree;no;yes;no;cellular;may;fri;98.0;1;999;1;failure;-1.8;92.893;-46.2;1.25;5099.1;no
71.0;retired;married;basic.9y;no;yes;yes;cellular;jul;fri;230.0;6;999;0;;-1.7;94.215;-40.3;0.896;4991.6;yes
